step,timestamp,split,vibration_rms,temperature_c,current_a,speed_rpm,acoustic_db,pressure_kpa
91,2026-07-01T13:01:31,history,1.52881,59.03532,112.31284,1154.81799,62.97566,398.50691
92,2026-07-01T13:01:32,history,1.52666,60.30569,109.51959,1167.00783,58.69869,404.45661
93,2026-07-01T13:01:33,history,1.60552,60.49222,112.36631,1162.05604,59.45975,399.78126
94,2026-07-01T13:01:34,history,1.01945,56.05491,117.70237,1166.10032,65.6853,396.11057
95,2026-07-01T13:01:35,history,1.738,59.95977,113.05101,1150.60445,60.48097,402.60528
96,2026-07-01T13:01:36,history,1.6269,58.84257,114.99461,1158.32771,61.65207,399.41388
97,2026-07-01T13:01:37,history,1.56336,61.59268,111.33923,1165.34566,59.68487,401.16729
98,2026-07-01T13:01:38,history,1.02183,55.0923,117.70295,1189.38724,66.35835,399.30453
99,2026-07-01T13:01:39,history,1.31873,56.75864,116.06448,1145.59601,63.56615,397.65673
100,2026-07-01T13:01:40,history,1.02689,56.97523,118.41009,1166.75692,65.58507,401.69537
101,2026-07-01T13:01:41,history,1.34005,53.23844,127.94385,1201.66779,63.90918,404.50409
102,2026-07-01T13:01:42,history,1.45085,58.12316,119.99634,1152.01794,61.88024,392.43407
103,2026-07-01T13:01:43,history,1.22696,51.67412,126.18535,1198.80814,64.1493,403.0958
104,2026-07-01T13:01:44,history,1.39156,57.21738,114.94308,1159.34781,63.91395,393.30102
105,2026-07-01T13:01:45,history,1.29075,56.52007,117.91238,1157.64933,64.73657,394.25657
106,2026-07-01T13:01:46,history,1.59901,58.81751,115.206,1157.57252,61.41542,394.64213
107,2026-07-01T13:01:47,history,1.28519,57.58987,119.11423,1170.68131,64.53927,394.71445
108,2026-07-01T13:01:48,history,1.17876,56.32697,119.18225,1159.50275,65.2319,396.97042
109,2026-07-01T13:01:49,history,1.57914,50.67357,126.48454,1204.18439,62.49976,415.51382
110,2026-07-01T13:01:50,history,1.4702,58.70817,115.07066,1157.06515,63.66381,393.94222
111,2026-07-01T13:01:51,history,1.05232,54.82059,128.23872,1178.70607,65.07496,402.62659
112,2026-07-01T13:01:52,history,1.7344,59.2638,113.77776,1163.40197,62.61336,399.21603
113,2026-07-01T13:01:53,history,1.17545,57.56037,116.57817,1166.88147,64.57821,392.67495
114,2026-07-01T13:01:54,history,1.75242,50.77669,126.8376,1222.95489,60.3225,417.60598
115,2026-07-01T13:01:55,history,1.36632,51.36111,129.25936,1210.22986,62.35986,409.6881
116,2026-07-01T13:01:56,history,1.70453,61.0698,113.03147,1151.67764,61.4031,396.34816
117,2026-07-01T13:01:57,history,1.14916,54.22753,117.93359,1175.8028,64.98171,398.74257
118,2026-07-01T13:01:58,history,1.08467,58.17357,120.4605,1172.52353,66.41118,397.99981
119,2026-07-01T13:01:59,history,1.7363,50.52403,126.72248,1217.44608,61.18654,415.41395
120,2026-07-01T13:02:00,history,1.68954,59.12832,114.9377,1156.61716,63.64607,396.56709
121,2026-07-01T13:02:01,history,1.71325,49.33081,124.51396,1220.85337,59.42013,421.01157
122,2026-07-01T13:02:02,history,1.68042,49.99051,125.65104,1223.55788,60.79757,413.79455
123,2026-07-01T13:02:03,history,1.19113,53.72791,126.80585,1202.04146,64.21116,404.23605
124,2026-07-01T13:02:04,history,1.75416,48.39074,125.19622,1215.48717,59.42371,416.98583
125,2026-07-01T13:02:05,history,1.12289,55.63856,120.31028,1167.13723,65.65314,397.32038
126,2026-07-01T13:02:06,history,1.71792,49.58118,122.06555,1218.11242,59.47473,423.05426
127,2026-07-01T13:02:07,history,1.74972,49.73329,127.93652,1225.99901,60.58426,418.92814
128,2026-07-01T13:02:08,history,1.06046,55.29766,123.69573,1190.2811,65.22803,401.70971
129,2026-07-01T13:02:09,history,0.99712,56.15641,128.29203,1176.88195,64.78576,400.69038
130,2026-07-01T13:02:10,history,1.45756,54.13917,128.40066,1213.40466,62.52826,411.60025
131,2026-07-01T13:02:11,history,1.24436,53.97101,126.12932,1203.94334,63.09051,407.06131
132,2026-07-01T13:02:12,history,1.03828,53.29639,125.23997,1193.47231,65.39976,403.04544
133,2026-07-01T13:02:13,history,1.66178,49.6561,123.85985,1221.29573,60.91595,420.15488
134,2026-07-01T13:02:14,history,1.19754,57.45248,117.50334,1163.36897,66.08769,397.24922
135,2026-07-01T13:02:15,history,1.06196,55.28579,123.45576,1188.64597,65.2526,397.86174
136,2026-07-01T13:02:16,history,1.10743,55.93261,124.73425,1189.19031,65.59892,399.42636
137,2026-07-01T13:02:17,history,1.15641,48.86949,115.1428,1183.25946,62.25359,423.42811
138,2026-07-01T13:02:18,history,1.21805,46.56495,119.13725,1192.65579,61.55503,423.38
139,2026-07-01T13:02:19,history,1.69994,49.15646,129.8812,1222.74695,60.4654,419.90441
140,2026-07-01T13:02:20,history,1.02421,47.60267,113.34816,1175.25288,63.00898,419.09462
141,2026-07-01T13:02:21,history,1.05994,54.52356,125.2305,1182.81407,65.8606,395.18503
142,2026-07-01T13:02:22,history,1.61854,50.92707,127.12811,1215.68572,62.06324,413.18995
143,2026-07-01T13:02:23,history,1.17628,57.19946,119.40717,1177.22931,65.989,395.76113
144,2026-07-01T13:02:24,history,1.67673,51.12843,126.24281,1220.50997,61.3406,414.29921
145,2026-07-01T13:02:25,history,1.06737,56.13332,122.33295,1168.19157,64.57112,395.57332
146,2026-07-01T13:02:26,history,1.60438,51.00115,129.1789,1218.54336,62.70465,409.93029
147,2026-07-01T13:02:27,history,1.11384,56.57708,125.79037,1180.79855,65.45865,394.9576
148,2026-07-01T13:02:28,history,1.14184,55.39591,125.46629,1189.8464,66.04587,401.07023
149,2026-07-01T13:02:29,history,1.26192,48.82986,113.30753,1165.45905,65.15313,415.31835
150,2026-07-01T13:02:30,history,1.08228,56.18177,120.08422,1175.68772,66.13169,396.20377
151,2026-07-01T13:02:31,history,1.49813,48.38542,121.12459,1218.66165,60.19358,421.73776
152,2026-07-01T13:02:32,history,1.14451,54.89669,125.94747,1194.28053,67.26878,402.57898
153,2026-07-01T13:02:33,history,1.08871,48.86261,118.63177,1197.8131,60.96017,417.79727
154,2026-07-01T13:02:34,history,1.52488,52.22396,131.20994,1217.21107,62.87153,415.09644
155,2026-07-01T13:02:35,history,1.06031,48.31101,109.03374,1174.10771,62.95944,416.71959
156,2026-07-01T13:02:36,history,1.85836,51.05215,124.4368,1232.06946,60.47677,415.57364
157,2026-07-01T13:02:37,history,1.15612,48.23704,118.30693,1194.15877,61.45119,420.26625
158,2026-07-01T13:02:38,history,1.32571,53.37296,121.68154,1207.9083,65.08204,407.27385
159,2026-07-01T13:02:39,history,1.22844,55.56006,125.19888,1195.32101,65.0356,404.08292
160,2026-07-01T13:02:40,history,1.74804,49.70864,119.20575,1219.63865,60.69066,419.76565
161,2026-07-01T13:02:41,history,1.36221,49.04786,119.12204,1190.68274,60.76184,420.35965
162,2026-07-01T13:02:42,history,1.09573,54.7035,124.11373,1205.71476,65.54171,402.96737
163,2026-07-01T13:02:43,history,1.41879,51.1524,110.84288,1155.44206,65.06165,409.72636
164,2026-07-01T13:02:44,history,1.17723,48.19907,111.04233,1193.03357,61.1775,419.37477
165,2026-07-01T13:02:45,history,1.32558,48.39285,117.38438,1200.56351,61.62693,421.58599
166,2026-07-01T13:02:46,history,1.27757,48.2604,114.86172,1192.37114,61.43276,426.00792
167,2026-07-01T13:02:47,history,1.70194,51.9858,128.91531,1227.05982,63.28572,411.90121
168,2026-07-01T13:02:48,history,1.27435,49.36699,114.02213,1169.90115,65.90081,412.27291
169,2026-07-01T13:02:49,history,1.41693,49.06547,122.34195,1215.56715,60.27178,422.57116
170,2026-07-01T13:02:50,history,1.75385,51.34448,119.18797,1165.36368,64.04998,395.70734
171,2026-07-01T13:02:51,history,1.3688,48.84609,115.15441,1209.40994,58.42113,420.7377
172,2026-07-01T13:02:52,history,1.42661,53.16168,128.56214,1204.94449,64.73278,405.58701
173,2026-07-01T13:02:53,history,1.323,49.22493,113.23795,1168.46918,64.01257,411.471
174,2026-07-01T13:02:54,history,1.6993,50.60089,126.85531,1218.90181,59.82256,422.37575
175,2026-07-01T13:02:55,history,1.8028,50.02315,127.23181,1231.30895,60.62303,418.9908
176,2026-07-01T13:02:56,history,1.5855,48.95912,120.64187,1221.60203,58.20684,422.04585
177,2026-07-01T13:02:57,history,1.80423,52.10854,126.20014,1212.20293,61.95595,415.98198
178,2026-07-01T13:02:58,history,1.31245,48.43647,119.67006,1209.30071,60.08019,421.39823
179,2026-07-01T13:02:59,history,1.54573,53.71149,131.99769,1212.20866,64.1185,409.6955
180,2026-07-01T13:03:00,history,1.46647,49.40555,120.23511,1198.61818,60.7198,422.88193
181,2026-07-01T13:03:01,history,1.72742,50.03268,123.26587,1221.90628,59.65672,421.27607
182,2026-07-01T13:03:02,history,1.466,53.3449,122.43119,1180.2238,63.29523,393.61412
183,2026-07-01T13:03:03,history,1.64346,49.68746,122.35092,1210.49476,60.20278,421.11886
184,2026-07-01T13:03:04,history,1.34885,55.51187,120.95814,1190.26276,60.77929,392.37165
185,2026-07-01T13:03:05,history,1.91926,51.5036,114.14911,1157.91083,65.96436,398.82028
186,2026-07-01T13:03:06,history,1.50588,50.47199,122.45163,1208.30815,59.95527,422.97785
187,2026-07-01T13:03:07,history,1.76219,52.1582,127.51303,1230.33025,59.41681,419.22782
188,2026-07-01T13:03:08,history,1.71934,50.17727,115.89857,1155.85055,66.00943,404.491
189,2026-07-01T13:03:09,history,1.83041,51.75715,116.48138,1138.27331,65.54688,399.56751
190,2026-07-01T13:03:10,history,1.69395,53.6132,123.87952,1172.98501,62.72313,394.54201
191,2026-07-01T13:03:11,history,1.16731,49.02684,111.45008,1178.67197,62.38132,418.16541
192,2026-07-01T13:03:12,history,1.18257,50.70284,110.70874,1171.51988,62.45029,414.28919
193,2026-07-01T13:03:13,history,1.81342,54.45882,121.95724,1171.12696,62.34661,394.00691
194,2026-07-01T13:03:14,history,1.26047,48.74463,113.52926,1166.82672,64.74717,412.37689
195,2026-07-01T13:03:15,history,1.80861,51.20274,115.75175,1151.33995,67.50892,399.754
196,2026-07-01T13:03:16,history,1.25065,49.24703,118.37637,1200.43658,59.84598,421.92268
197,2026-07-01T13:03:17,history,1.42056,50.51173,119.51913,1195.79091,63.11445,422.39978
198,2026-07-01T13:03:18,history,1.56947,49.69587,114.48679,1162.99477,66.38198,406.80593
199,2026-07-01T13:03:19,history,1.82208,49.68546,127.61347,1215.77933,60.64867,421.92958
200,2026-07-01T13:03:20,history,1.76957,50.29648,116.06072,1154.67143,66.3872,399.22358
201,2026-07-01T13:03:21,history,1.43113,59.73393,131.17497,1220.89301,59.61022,408.43714
202,2026-07-01T13:03:22,history,1.2124,56.58974,127.89129,1196.56048,60.72653,397.45098
203,2026-07-01T13:03:23,history,1.77986,53.52508,117.45961,1161.63877,65.94975,395.07141
204,2026-07-01T13:03:24,history,1.58551,50.23173,124.52221,1215.53139,60.02732,422.84562
205,2026-07-01T13:03:25,history,1.56672,49.84867,109.34557,1152.26877,67.20871,407.84118
206,2026-07-01T13:03:26,history,1.54811,49.90405,111.73665,1155.38095,65.23917,410.08688
207,2026-07-01T13:03:27,history,1.76203,49.18881,123.59023,1223.8112,60.10431,419.49201
208,2026-07-01T13:03:28,history,1.788,53.47801,119.8288,1168.7085,64.05821,396.94875
209,2026-07-01T13:03:29,history,1.21362,49.16914,111.72889,1183.22742,63.33277,417.83886
210,2026-07-01T13:03:30,history,1.43718,50.06231,117.13402,1200.59506,61.47403,419.95373
211,2026-07-01T13:03:31,history,1.70194,48.96655,124.56903,1230.16476,59.74363,421.95613
212,2026-07-01T13:03:32,history,1.40609,48.729,114.11137,1196.99883,62.0029,422.90354
213,2026-07-01T13:03:33,history,1.60116,50.62142,110.95897,1157.26541,67.70391,406.7887
214,2026-07-01T13:03:34,history,1.22738,60.10979,127.0597,1209.85562,59.54831,399.77364
215,2026-07-01T13:03:35,history,1.18404,57.09844,125.56564,1205.03052,59.75395,397.59673
216,2026-07-01T13:03:36,history,1.70099,61.22608,128.54717,1221.21859,63.60806,409.52658
217,2026-07-01T13:03:37,history,1.26645,59.33938,127.0323,1212.57469,61.19402,402.00635
218,2026-07-01T13:03:38,history,1.26008,57.7818,130.53107,1185.33241,62.02675,395.39087
219,2026-07-01T13:03:39,history,1.55904,50.13316,120.85846,1205.3399,62.13512,422.33041
220,2026-07-01T13:03:40,history,1.86957,61.71665,124.05844,1223.98263,62.629,417.09361
221,2026-07-01T13:03:41,history,1.96027,51.20102,117.91096,1153.55864,64.35691,396.41405
222,2026-07-01T13:03:42,history,1.73779,50.80793,114.37512,1154.43116,64.81146,403.88817
223,2026-07-01T13:03:43,history,1.68216,54.40887,118.21069,1158.96457,64.38462,393.02935
224,2026-07-01T13:03:44,history,1.16831,58.74179,131.48905,1210.37397,59.39481,400.70747
225,2026-07-01T13:03:45,history,1.19209,49.18781,115.69977,1186.99001,61.38152,420.2605
226,2026-07-01T13:03:46,history,1.48244,55.82856,118.12749,1168.63485,61.28094,391.82881
227,2026-07-01T13:03:47,history,1.32109,50.08345,114.69806,1192.81811,61.8398,424.07078
228,2026-07-01T13:03:48,history,1.92219,62.38448,125.77862,1213.05467,63.38685,415.02473
229,2026-07-01T13:03:49,history,1.83945,51.00384,119.71844,1159.24659,65.41152,400.13179
230,2026-07-01T13:03:50,history,1.98347,62.82488,124.98145,1215.58344,61.37215,415.77668
231,2026-07-01T13:03:51,history,1.28352,49.98113,117.90783,1190.85417,61.17132,420.70664
232,2026-07-01T13:03:52,history,1.68251,50.26052,115.80857,1150.20018,66.48205,404.3583
233,2026-07-01T13:03:53,history,1.9075,52.32183,114.71461,1144.69973,65.60761,402.30346
234,2026-07-01T13:03:54,history,1.21973,50.41651,115.81129,1169.34175,63.71658,414.23997
235,2026-07-01T13:03:55,history,1.80945,62.58034,124.05179,1212.68747,62.0406,416.1763
236,2026-07-01T13:03:56,history,1.56949,61.92261,127.63537,1233.79189,61.56193,404.39528
237,2026-07-01T13:03:57,history,1.87191,51.25777,114.28131,1143.79824,66.27909,403.52096
238,2026-07-01T13:03:58,history,1.55579,50.66318,112.18783,1161.57088,66.65276,407.31193
239,2026-07-01T13:03:59,history,1.89118,52.42555,118.01738,1154.41738,65.68238,396.99053
240,2026-07-01T13:04:00,history,1.76533,52.69132,115.54719,1146.86078,65.07429,402.27909
241,2026-07-01T13:04:01,history,1.46703,57.06548,123.3395,1183.05907,61.57655,396.61608
242,2026-07-01T13:04:02,history,1.50053,56.46599,125.25961,1177.83268,61.1491,393.35895
243,2026-07-01T13:04:03,history,1.2447,57.31993,125.7693,1195.59145,60.89832,397.39604
244,2026-07-01T13:04:04,history,1.71164,61.66623,127.55218,1216.06486,61.63475,410.08801
245,2026-07-01T13:04:05,history,1.4301,51.03343,111.88098,1161.76729,65.13908,408.12713
246,2026-07-01T13:04:06,history,1.25447,63.29609,116.26208,1174.65317,65.25115,420.68149
247,2026-07-01T13:04:07,history,1.60668,50.1075,113.48021,1150.51133,65.64842,404.32992
248,2026-07-01T13:04:08,history,1.26338,59.21098,124.30554,1210.7713,59.63485,401.71426
249,2026-07-01T13:04:09,history,1.79876,50.91611,111.67962,1150.56922,66.27966,404.16245
250,2026-07-01T13:04:10,history,1.9182,51.77087,120.8575,1146.52229,66.49649,396.70204
251,2026-07-01T13:04:11,history,1.45383,64.22366,112.33431,1175.31638,66.72354,421.57477
252,2026-07-01T13:04:12,history,1.32107,58.55706,130.15916,1200.70144,61.47137,395.50966
253,2026-07-01T13:04:13,history,1.53848,59.63175,123.92861,1212.89102,61.68134,406.94038
254,2026-07-01T13:04:14,history,1.8879,64.13365,118.09164,1209.74431,65.63902,419.01799
255,2026-07-01T13:04:15,history,1.43102,50.55259,115.78585,1175.4331,64.86598,407.8283
256,2026-07-01T13:04:16,history,1.45006,57.43971,128.21991,1185.59484,61.6576,396.52252
257,2026-07-01T13:04:17,history,1.59565,61.27015,113.70034,1161.33202,61.81955,411.7001
258,2026-07-01T13:04:18,history,1.83088,61.92504,123.304,1211.80154,62.99561,410.23451
259,2026-07-01T13:04:19,history,1.2799,62.13585,115.16584,1161.75863,64.29752,417.10117
260,2026-07-01T13:04:20,history,1.2817,61.26762,129.69184,1209.86472,60.70374,399.26388
261,2026-07-01T13:04:21,history,1.39435,63.63235,112.4614,1165.11691,65.10083,417.41746
262,2026-07-01T13:04:22,history,1.56081,63.38706,117.87482,1188.71636,66.38967,420.12261
263,2026-07-01T13:04:23,history,1.81259,53.73521,121.54643,1166.00548,65.08545,392.46851
264,2026-07-01T13:04:24,history,1.5052,56.08511,123.94899,1186.06877,62.38446,389.741
265,2026-07-01T13:04:25,history,1.40156,57.38853,128.62947,1191.15785,62.0398,397.50869
266,2026-07-01T13:04:26,history,1.67935,51.46475,111.18427,1163.15931,65.8217,403.97246
267,2026-07-01T13:04:27,history,2.06935,59.12111,120.2456,1170.29448,60.75367,396.78181
268,2026-07-01T13:04:28,history,1.31387,62.92101,112.89053,1155.34862,64.40939,415.86536
269,2026-07-01T13:04:29,history,1.69667,62.09917,116.85712,1153.65978,60.31211,406.02512
270,2026-07-01T13:04:30,history,1.49365,61.39,114.97658,1155.25856,62.6871,411.29253
271,2026-07-01T13:04:31,history,1.76364,62.70886,127.13095,1224.71597,62.18385,413.08562
272,2026-07-01T13:04:32,history,1.91603,55.59588,122.11071,1159.91465,65.03633,391.47457
273,2026-07-01T13:04:33,history,1.77495,56.19382,128.56439,1189.46851,62.33869,393.90085
274,2026-07-01T13:04:34,history,1.82122,58.964,116.29585,1149.03992,60.17836,402.90998
275,2026-07-01T13:04:35,history,1.76981,61.73311,117.62141,1163.1085,61.72904,406.79794
276,2026-07-01T13:04:36,history,1.978,63.50539,115.8904,1211.69848,65.40517,421.54818
277,2026-07-01T13:04:37,history,1.71979,61.91169,121.72586,1221.25826,62.51919,410.21737
278,2026-07-01T13:04:38,history,1.80378,63.98484,121.26891,1192.38266,66.68734,416.38171
279,2026-07-01T13:04:39,history,1.80304,62.1907,126.42223,1232.14998,61.54023,409.65477
280,2026-07-01T13:04:40,history,2.07435,63.81864,123.15402,1213.46191,66.5189,417.02566
281,2026-07-01T13:04:41,history,1.81722,61.60503,127.39017,1220.46715,62.05371,411.6725
282,2026-07-01T13:04:42,history,1.9786,54.28591,120.50419,1156.93968,66.53656,394.58594
283,2026-07-01T13:04:43,history,1.38566,61.03628,126.33036,1227.72208,61.39632,402.68302
284,2026-07-01T13:04:44,history,1.99297,60.12707,118.79549,1163.33138,60.64681,401.88763
285,2026-07-01T13:04:45,history,1.59875,61.33194,130.56528,1229.37988,62.20431,405.05482
286,2026-07-01T13:04:46,history,1.93505,64.7339,118.3794,1205.50886,65.18325,418.84289
287,2026-07-01T13:04:47,history,1.87973,54.32312,119.68636,1157.27752,63.52648,394.78168
288,2026-07-01T13:04:48,history,1.56437,58.56957,121.69656,1189.20293,61.86104,390.77176
289,2026-07-01T13:04:49,history,1.28981,60.00353,130.71285,1213.21162,58.69441,400.4652
