step,timestamp,split,vibration_rms,temperature_c,current_a,speed_rpm,acoustic_db,pressure_kpa
84,2026-07-01T14:01:24,history,1.19143,72.25801,90.99532,793.69657,62.89281,389.73879
85,2026-07-01T14:01:25,history,1.67699,74.80091,85.77102,787.75786,61.0022,398.58362
86,2026-07-01T14:01:26,history,1.33378,72.62761,90.56029,790.90002,62.50572,397.64378
87,2026-07-01T14:01:27,history,1.20074,73.58321,90.171,790.80194,63.07529,397.57275
88,2026-07-01T14:01:28,history,1.25913,76.3033,83.99365,809.71945,60.06621,410.72621
89,2026-07-01T14:01:29,history,1.65399,74.33647,86.71904,777.17766,60.55386,396.3049
90,2026-07-01T14:01:30,history,1.51225,74.242,89.30185,792.93032,63.76188,398.02149
91,2026-07-01T14:01:31,history,1.47731,75.44324,86.66255,780.04869,63.89898,391.66366
92,2026-07-01T14:01:32,history,1.62273,76.27911,83.64459,795.88706,60.05528,399.60436
93,2026-07-01T14:01:33,history,1.67833,77.24668,85.36565,794.85924,60.21796,399.828
94,2026-07-01T14:01:34,history,1.63844,76.86768,84.3924,792.50489,59.42108,405.82519
95,2026-07-01T14:01:35,history,1.73729,76.16793,84.37282,797.24276,61.15057,398.61675
96,2026-07-01T14:01:36,history,1.45291,73.91472,85.88244,786.21602,61.49517,393.7939
97,2026-07-01T14:01:37,history,1.10782,71.84071,92.24633,800.89692,64.49402,396.31783
98,2026-07-01T14:01:38,history,1.76068,75.6069,86.11058,784.62613,59.70213,400.97763
99,2026-07-01T14:01:39,history,1.6538,75.09901,84.47101,775.36254,60.99743,400.17348
100,2026-07-01T14:01:40,history,1.68133,76.2896,86.83085,785.93863,61.54621,399.45913
101,2026-07-01T14:01:41,history,1.66181,75.56265,81.02963,793.36353,58.67817,402.03207
102,2026-07-01T14:01:42,history,1.3425,74.89672,89.92127,789.46997,63.61922,392.91783
103,2026-07-01T14:01:43,history,1.01625,68.31995,102.2101,831.887,66.06537,403.39589
104,2026-07-01T14:01:44,history,1.35879,73.66367,87.83707,801.16585,64.75519,393.63869
105,2026-07-01T14:01:45,history,1.3309,73.91526,91.4785,793.41453,63.82749,393.88886
106,2026-07-01T14:01:46,history,1.67953,75.04565,83.56475,777.91833,62.24897,397.95797
107,2026-07-01T14:01:47,history,0.98767,71.50436,90.63873,802.46255,65.33664,395.67197
108,2026-07-01T14:01:48,history,1.10534,69.60715,97.02653,820.79373,65.08957,404.4841
109,2026-07-01T14:01:49,history,1.25099,68.20531,96.56777,841.08343,64.89674,407.70026
110,2026-07-01T14:01:50,history,1.23856,75.04128,92.57531,798.94468,64.53664,396.36479
111,2026-07-01T14:01:51,history,1.67842,74.5123,83.65077,781.61727,63.54943,398.75828
112,2026-07-01T14:01:52,history,1.32894,73.95429,90.50798,780.8773,64.12908,394.93363
113,2026-07-01T14:01:53,history,1.65855,75.18868,85.95102,783.02567,61.71115,393.52949
114,2026-07-01T14:01:54,history,1.03971,71.9538,94.92049,811.54669,65.61019,396.98763
115,2026-07-01T14:01:55,history,1.69749,74.80544,80.96826,783.55668,61.08447,395.39663
116,2026-07-01T14:01:56,history,1.70982,77.21066,87.26578,782.96388,63.07308,399.21962
117,2026-07-01T14:01:57,history,1.16225,73.31404,91.42973,798.44751,63.73691,396.95813
118,2026-07-01T14:01:58,history,1.40012,74.49391,87.18784,787.45407,64.7497,393.47821
119,2026-07-01T14:01:59,history,1.56971,73.79135,91.08072,787.29867,63.60425,392.28432
120,2026-07-01T14:02:00,history,0.95762,70.62984,100.44335,820.3648,66.20234,397.27689
121,2026-07-01T14:02:01,history,1.57335,66.24978,103.16721,844.05067,61.0421,416.71597
122,2026-07-01T14:02:02,history,0.96522,70.51748,96.89305,810.28998,66.13952,401.61752
123,2026-07-01T14:02:03,history,1.01651,72.35589,99.55365,812.21652,65.81109,396.22715
124,2026-07-01T14:02:04,history,1.63643,66.14145,100.33668,850.81114,62.73564,415.05415
125,2026-07-01T14:02:05,history,1.4642,75.51953,89.49493,792.96153,63.79676,394.51426
126,2026-07-01T14:02:06,history,1.36129,73.63689,92.70152,792.29677,65.03349,398.67319
127,2026-07-01T14:02:07,history,1.09773,72.77595,94.22958,805.85564,66.42609,393.44539
128,2026-07-01T14:02:08,history,1.22449,70.13773,95.31868,834.22027,64.51018,404.30535
129,2026-07-01T14:02:09,history,1.14575,68.63777,97.95589,831.53675,64.03737,403.53608
130,2026-07-01T14:02:10,history,1.22222,73.60267,94.6733,804.15214,65.13373,393.04307
131,2026-07-01T14:02:11,history,1.70204,65.27441,103.96511,855.95091,62.22445,415.75235
132,2026-07-01T14:02:12,history,1.50035,64.42965,91.3126,842.22242,59.73207,423.63013
133,2026-07-01T14:02:13,history,1.72648,64.64504,98.05334,852.80354,59.18445,420.57634
134,2026-07-01T14:02:14,history,1.03237,73.31029,95.65139,813.16131,64.77187,392.65385
135,2026-07-01T14:02:15,history,1.30202,74.6111,90.59537,788.73132,64.49321,392.09183
136,2026-07-01T14:02:16,history,1.80646,65.02129,97.89875,854.4171,60.61107,419.92612
137,2026-07-01T14:02:17,history,1.15973,62.33198,89.94443,827.20112,60.15482,421.16285
138,2026-07-01T14:02:18,history,1.14252,71.0866,93.17797,804.58212,66.56539,396.21917
139,2026-07-01T14:02:19,history,1.70266,65.97248,98.54628,852.47072,61.43463,417.00926
140,2026-07-01T14:02:20,history,1.6404,63.89334,96.5503,855.01469,60.95185,421.58791
141,2026-07-01T14:02:21,history,1.08112,65.62775,93.35848,826.70159,62.09523,422.40842
142,2026-07-01T14:02:22,history,1.13424,70.01307,97.83107,829.47015,65.17655,397.51596
143,2026-07-01T14:02:23,history,1.22359,69.67288,99.07009,831.77185,64.69875,404.98203
144,2026-07-01T14:02:24,history,1.09658,64.37625,87.91528,808.68871,62.59157,420.12488
145,2026-07-01T14:02:25,history,1.16939,69.93469,100.56919,818.45984,65.77352,398.46368
146,2026-07-01T14:02:26,history,1.1494,71.27575,97.78763,823.53352,65.00606,397.67485
147,2026-07-01T14:02:27,history,1.14495,72.61356,95.60625,802.50831,65.55146,397.15392
148,2026-07-01T14:02:28,history,1.18858,70.06746,99.26567,834.99993,64.19285,405.32697
149,2026-07-01T14:02:29,history,1.14873,63.47208,86.46092,811.20781,63.83362,414.93324
150,2026-07-01T14:02:30,history,1.02224,63.53423,88.50552,808.08928,63.02895,419.93052
151,2026-07-01T14:02:31,history,1.59499,64.72095,95.01739,842.85634,59.2409,422.29025
152,2026-07-01T14:02:32,history,1.4056,68.38765,102.92435,834.62576,64.08544,409.34635
153,2026-07-01T14:02:33,history,1.54214,64.32413,96.18747,850.96551,61.06822,422.55697
154,2026-07-01T14:02:34,history,1.24498,70.11012,100.54842,827.75627,65.42714,403.81833
155,2026-07-01T14:02:35,history,1.06585,70.49434,95.4029,822.72362,66.83057,399.66558
156,2026-07-01T14:02:36,history,1.08502,63.31734,84.82628,817.77981,61.74856,419.57331
157,2026-07-01T14:02:37,history,1.67533,67.41303,100.25374,849.29555,62.90633,414.98275
158,2026-07-01T14:02:38,history,1.78632,64.51521,98.83117,853.81067,60.05009,417.59467
159,2026-07-01T14:02:39,history,1.5342,65.01713,97.25344,855.25233,60.14607,420.62498
160,2026-07-01T14:02:40,history,1.31644,68.74411,99.25484,841.83139,64.61764,411.58
161,2026-07-01T14:02:41,history,1.52968,68.64332,102.12333,841.09242,62.7516,409.60676
162,2026-07-01T14:02:42,history,1.763,65.84968,88.87562,788.6185,65.11555,402.57951
163,2026-07-01T14:02:43,history,1.56382,65.14715,83.82358,799.62695,65.28058,405.12814
164,2026-07-01T14:02:44,history,1.61383,67.1472,100.87985,851.56705,63.30923,409.81449
165,2026-07-01T14:02:45,history,1.25129,68.22009,97.15994,829.31545,64.70822,403.92035
166,2026-07-01T14:02:46,history,1.18614,63.10856,85.84103,803.55813,62.93455,416.50052
167,2026-07-01T14:02:47,history,1.49798,63.59423,85.20487,785.03984,66.67743,404.38742
168,2026-07-01T14:02:48,history,1.75126,66.42099,88.08561,784.23835,64.28272,397.83683
169,2026-07-01T14:02:49,history,1.7614,64.7973,100.63803,854.81212,59.46961,421.11881
170,2026-07-01T14:02:50,history,1.3977,69.24281,105.61523,830.85447,63.23424,400.57223
171,2026-07-01T14:02:51,history,1.4506,68.16668,97.5866,843.84794,64.83597,406.48032
172,2026-07-01T14:02:52,history,1.41335,68.68381,99.90403,838.62312,63.79384,408.8014
173,2026-07-01T14:02:53,history,1.18115,65.65642,87.38661,821.84777,59.66231,421.02353
174,2026-07-01T14:02:54,history,1.17603,63.88451,87.13393,823.43376,62.8769,419.85421
175,2026-07-01T14:02:55,history,1.22998,63.94995,86.95585,813.09989,63.64307,417.45559
176,2026-07-01T14:02:56,history,1.71546,69.31013,90.06438,789.14694,65.4521,395.39252
177,2026-07-01T14:02:57,history,1.44139,68.18459,99.87551,852.25128,64.0432,404.37528
178,2026-07-01T14:02:58,history,1.84669,66.69511,100.0754,856.5091,59.3682,418.61503
179,2026-07-01T14:02:59,history,1.53229,67.81768,102.15996,839.54462,62.80957,407.54831
180,2026-07-01T14:03:00,history,1.56224,67.19276,103.46708,845.79213,64.26695,408.00417
181,2026-07-01T14:03:01,history,1.16049,64.50115,85.21367,791.06017,64.28842,414.82417
182,2026-07-01T14:03:02,history,1.79622,67.59837,93.07322,786.41183,63.80355,393.84113
183,2026-07-01T14:03:03,history,1.5829,65.4826,94.75148,854.168,58.75665,424.28831
184,2026-07-01T14:03:04,history,1.7297,67.87819,97.305,847.57647,61.8519,415.64838
185,2026-07-01T14:03:05,history,1.27024,64.85177,91.08345,835.38487,60.98121,419.56939
186,2026-07-01T14:03:06,history,1.80663,67.0477,88.20604,785.31514,65.49966,402.08302
187,2026-07-01T14:03:07,history,1.63298,70.00599,91.58579,807.93197,63.26617,393.36374
188,2026-07-01T14:03:08,history,1.89738,67.67582,90.21517,780.14843,65.84805,394.27614
189,2026-07-01T14:03:09,history,1.25407,71.80911,98.64922,816.4164,60.94766,395.2368
190,2026-07-01T14:03:10,history,1.89592,64.96219,100.55527,857.61897,61.49891,421.73937
191,2026-07-01T14:03:11,history,1.53248,65.61134,91.42313,837.00922,61.17599,418.97328
192,2026-07-01T14:03:12,history,1.55906,70.13803,95.72897,810.65623,64.0774,391.77482
193,2026-07-01T14:03:13,history,1.81174,65.16444,99.22518,850.63196,60.16094,422.9129
194,2026-07-01T14:03:14,history,1.83572,68.47284,90.37646,799.19404,64.52326,397.94365
195,2026-07-01T14:03:15,history,1.1849,73.2699,103.43139,836.47141,60.58535,393.57199
196,2026-07-01T14:03:16,history,1.19881,64.28549,86.62362,801.96315,62.66741,416.0287
197,2026-07-01T14:03:17,history,1.3776,71.26721,100.18658,818.26092,60.37054,394.92731
198,2026-07-01T14:03:18,history,1.49642,65.77784,91.7695,842.50616,60.77022,423.0701
199,2026-07-01T14:03:19,history,1.57715,64.85728,82.59995,785.00986,68.23296,412.03082
200,2026-07-01T14:03:20,history,1.80764,66.47215,86.27705,780.37036,67.72204,399.28333
201,2026-07-01T14:03:21,history,1.30128,65.52706,87.55821,825.78559,61.65886,421.42013
202,2026-07-01T14:03:22,history,1.16894,65.15625,87.92654,823.82402,61.41297,423.06316
203,2026-07-01T14:03:23,history,1.37991,65.0003,83.33382,793.68394,65.62266,411.28573
204,2026-07-01T14:03:24,history,1.3351,71.49598,98.98386,807.29145,61.4115,394.3642
205,2026-07-01T14:03:25,history,1.57739,66.73988,96.76898,842.46081,60.78631,422.12447
206,2026-07-01T14:03:26,history,1.69107,70.35863,93.13869,800.65274,63.74491,390.68163
207,2026-07-01T14:03:27,history,1.56354,75.91326,99.54365,858.58915,61.26793,404.5767
208,2026-07-01T14:03:28,history,1.19236,64.32886,87.79021,818.80709,61.13722,417.73681
209,2026-07-01T14:03:29,history,1.47223,69.62992,98.25515,816.65042,62.14292,390.96802
210,2026-07-01T14:03:30,history,1.16904,64.6444,92.26408,809.3493,62.50861,414.6731
211,2026-07-01T14:03:31,history,1.49023,64.73167,90.1635,841.89002,61.12138,421.51538
212,2026-07-01T14:03:32,history,1.65143,64.75038,94.76543,852.61508,59.94902,422.59416
213,2026-07-01T14:03:33,history,1.56161,64.73717,92.41359,845.75374,59.66275,421.46262
214,2026-07-01T14:03:34,history,1.7808,75.90091,100.12976,862.10536,62.23515,412.75532
215,2026-07-01T14:03:35,history,1.32773,74.8513,101.07634,838.91665,60.96993,401.56909
216,2026-07-01T14:03:36,history,1.50306,65.03286,82.77352,790.37104,66.49976,407.70996
217,2026-07-01T14:03:37,history,1.79576,65.40241,84.06461,780.17318,65.3585,406.22365
218,2026-07-01T14:03:38,history,1.28544,74.60526,98.41619,849.11223,60.87,402.13508
219,2026-07-01T14:03:39,history,1.40752,73.36462,100.54979,827.19494,59.14135,398.64587
220,2026-07-01T14:03:40,history,1.45273,76.14564,101.13664,861.43494,59.08269,402.29922
221,2026-07-01T14:03:41,history,1.33438,64.86713,85.93299,791.84812,65.00116,412.98201
222,2026-07-01T14:03:42,history,1.51498,65.31676,84.32752,797.3439,65.68162,409.14847
223,2026-07-01T14:03:43,history,1.84119,67.75657,90.58673,787.09255,63.82782,395.79962
224,2026-07-01T14:03:44,history,1.24067,66.22242,89.27697,819.51186,61.34301,417.93942
225,2026-07-01T14:03:45,history,1.34235,65.06306,88.82929,790.28486,64.93593,410.6618
226,2026-07-01T14:03:46,history,1.19197,65.57599,87.67444,806.10297,63.71487,416.67175
227,2026-07-01T14:03:47,history,1.59965,65.29512,85.44972,796.67847,65.04567,406.14688
228,2026-07-01T14:03:48,history,1.28018,74.79355,101.69233,836.94099,59.75214,400.28338
229,2026-07-01T14:03:49,history,1.92437,79.66869,94.5246,838.92342,64.86126,418.42651
230,2026-07-01T14:03:50,history,1.59627,76.31626,102.41124,856.13232,61.29003,409.28282
231,2026-07-01T14:03:51,history,1.61428,76.89569,99.85817,855.35974,60.86859,401.80138
232,2026-07-01T14:03:52,history,1.18933,65.76593,86.03485,796.58879,63.99915,415.9993
233,2026-07-01T14:03:53,history,1.79634,77.62711,98.85303,854.7529,62.47943,409.08781
234,2026-07-01T14:03:54,history,1.27288,71.55691,98.7798,831.57704,60.15352,392.72772
235,2026-07-01T14:03:55,history,1.71304,66.79936,89.2329,785.55405,65.91728,402.87488
236,2026-07-01T14:03:56,history,1.968,68.559,89.80767,791.01212,65.07187,397.75422
237,2026-07-01T14:03:57,history,1.82774,69.97277,95.92477,793.76899,64.76743,395.31961
238,2026-07-01T14:03:58,history,1.21891,75.42096,104.05396,837.54754,60.13867,399.13216
239,2026-07-01T14:03:59,history,1.18443,65.75183,87.3993,817.49518,61.75864,417.16209
240,2026-07-01T14:04:00,history,1.91395,67.31133,89.37413,784.71607,67.19286,399.88289
241,2026-07-01T14:04:01,history,1.98803,78.25825,92.26351,847.50702,65.89881,421.53498
242,2026-07-01T14:04:02,history,1.24193,78.72839,82.33352,792.24644,64.91542,421.00696
243,2026-07-01T14:04:03,history,1.69075,79.43124,90.9889,831.88289,66.09212,424.56967
244,2026-07-01T14:04:04,history,1.55298,75.78333,101.7158,862.2795,60.43929,410.35294
245,2026-07-01T14:04:05,history,1.95157,69.5354,91.23769,788.85917,64.97359,397.75314
246,2026-07-01T14:04:06,history,1.9065,78.29221,92.85725,841.73666,66.91639,419.96642
247,2026-07-01T14:04:07,history,1.3138,78.64109,84.42727,798.31611,64.25889,419.36376
248,2026-07-01T14:04:08,history,1.27578,72.98376,99.05188,835.67652,60.88428,392.12608
249,2026-07-01T14:04:09,history,1.69444,76.3041,99.83824,863.06677,61.94766,410.42298
250,2026-07-01T14:04:10,history,1.58963,76.1184,100.71929,842.29331,60.56296,407.25535
251,2026-07-01T14:04:11,history,1.91294,69.74112,88.35534,789.04628,64.75661,399.13748
252,2026-07-01T14:04:12,history,1.76162,70.49077,96.5968,806.37679,63.77456,394.01484
253,2026-07-01T14:04:13,history,1.2827,74.48487,102.34731,835.03747,59.66151,395.6859
254,2026-07-01T14:04:14,history,1.50527,66.36237,89.0725,793.39093,65.26256,412.52201
255,2026-07-01T14:04:15,history,1.3453,73.66055,103.69785,840.50764,59.93336,400.65726
256,2026-07-01T14:04:16,history,1.75007,67.2783,89.28587,788.42036,67.3259,402.43829
257,2026-07-01T14:04:17,history,1.37655,78.57735,87.2319,799.86872,65.94057,414.71886
258,2026-07-01T14:04:18,history,1.33301,78.26924,87.33296,788.68742,63.45617,417.27609
259,2026-07-01T14:04:19,history,1.65016,79.83237,93.38385,820.95142,66.91219,422.23482
260,2026-07-01T14:04:20,history,1.36724,75.65174,102.16487,839.37065,60.62088,401.20088
261,2026-07-01T14:04:21,history,1.46904,71.18606,98.43233,820.29007,62.65747,391.69858
262,2026-07-01T14:04:22,history,1.40164,75.22069,102.96138,850.71158,60.43992,399.05585
263,2026-07-01T14:04:23,history,1.92086,69.30783,92.5359,784.30887,66.11311,395.7687
264,2026-07-01T14:04:24,history,1.93677,79.95001,93.51761,837.04972,65.17563,418.12152
265,2026-07-01T14:04:25,history,1.15817,78.77702,85.73893,800.12801,65.59546,420.3634
266,2026-07-01T14:04:26,history,1.58023,76.56634,89.25978,786.80484,62.44606,410.11861
267,2026-07-01T14:04:27,history,1.94798,71.13895,94.60209,793.65647,62.8079,396.7932
268,2026-07-01T14:04:28,history,1.42949,74.32101,101.31397,822.17267,62.17493,396.0575
269,2026-07-01T14:04:29,history,2.0323,68.10022,90.67936,782.92418,66.11891,399.91063
270,2026-07-01T14:04:30,history,1.74852,70.91956,93.00904,802.07291,63.20723,390.40285
271,2026-07-01T14:04:31,history,2.0288,70.20746,89.70725,794.14193,65.67125,398.8188
272,2026-07-01T14:04:32,history,1.49228,78.75111,90.81194,819.23267,68.13918,424.90726
273,2026-07-01T14:04:33,history,1.89051,68.10718,90.06707,782.81179,65.38632,402.63794
274,2026-07-01T14:04:34,history,1.50539,77.26439,90.85097,788.59927,60.931,408.13037
275,2026-07-01T14:04:35,history,2.01202,68.80686,91.2899,775.20062,67.26464,398.23709
276,2026-07-01T14:04:36,history,1.87724,68.49235,91.65193,794.84924,65.06556,395.74715
277,2026-07-01T14:04:37,history,2.02575,79.7565,94.53903,858.24788,64.8799,421.99875
278,2026-07-01T14:04:38,history,1.88441,70.51998,96.70853,794.18593,63.47961,394.0887
279,2026-07-01T14:04:39,history,1.4646,75.23041,100.75277,844.37328,61.6939,404.46677
280,2026-07-01T14:04:40,history,1.88355,78.87551,94.63605,856.17104,61.88363,412.14799
281,2026-07-01T14:04:41,history,1.95307,68.79143,87.70044,782.61724,66.37005,395.8371
282,2026-07-01T14:04:42,history,1.94879,75.36021,95.4825,796.49826,60.56683,402.47131
283,2026-07-01T14:04:43,history,1.61547,72.40501,101.35169,808.05261,62.01838,390.88353
284,2026-07-01T14:04:44,history,1.99117,68.38472,92.98307,785.92449,65.02444,394.33866
285,2026-07-01T14:04:45,history,1.90947,77.93089,101.54489,851.47335,62.73929,408.97872
286,2026-07-01T14:04:46,history,1.52178,76.61117,108.43526,849.93612,61.10906,402.87991
287,2026-07-01T14:04:47,history,1.95001,78.59813,98.3474,860.79124,63.55119,413.72996
288,2026-07-01T14:04:48,history,1.94785,79.18779,93.40307,849.4368,65.29166,415.24368
289,2026-07-01T14:04:49,history,2.02545,79.99044,88.01377,841.15296,65.59478,423.26105
290,2026-07-01T14:04:50,history,1.99385,68.8998,95.51098,790.53379,64.83344,393.76632
291,2026-07-01T14:04:51,history,1.58008,78.05055,90.16162,789.98458,61.52662,408.38557
292,2026-07-01T14:04:52,history,1.99618,79.75596,94.35113,849.78961,63.19983,409.82519
293,2026-07-01T14:04:53,history,1.37399,74.28608,99.69071,825.2518,60.06419,396.71163
294,2026-07-01T14:04:54,history,2.00357,79.96458,95.22921,852.62804,64.07186,417.21981
295,2026-07-01T14:04:55,history,1.35626,73.454,101.9383,846.46695,60.93687,402.81777
