step,timestamp,split,vibration_rms,temperature_c,current_a,speed_rpm,acoustic_db,pressure_kpa
47,2026-07-01T14:09:19,future,4.75805,91.18524,104.71184,840.21264,70.86237,399.07643
48,2026-07-01T14:09:20,future,4.46309,79.47259,93.61834,817.20047,71.79378,401.45314
49,2026-07-01T14:09:21,future,4.29072,89.51785,98.9218,793.87032,72.73462,415.86394
50,2026-07-01T14:09:22,future,5.03685,91.62129,101.98421,863.35961,72.26746,397.0855
51,2026-07-01T14:09:23,future,5.05505,90.92338,101.2869,857.87698,71.0905,396.31667
52,2026-07-01T14:09:24,future,4.72623,80.44241,92.22425,811.70907,71.71427,403.6401
53,2026-07-01T14:09:25,future,4.41281,95.27697,99.86084,851.04366,67.15879,398.19058
54,2026-07-01T14:09:26,future,5.10398,81.2978,93.67782,813.19544,68.18425,418.70102
55,2026-07-01T14:09:27,future,5.20462,93.7678,90.40142,813.71767,69.0738,412.0552
56,2026-07-01T14:09:28,future,4.60638,94.82885,102.1853,851.72467,66.91325,400.98795
57,2026-07-01T14:09:29,future,5.16453,90.05738,102.95141,830.02421,73.25604,393.26544
58,2026-07-01T14:09:30,future,4.53089,87.74531,102.96468,814.64782,66.40638,415.53593
59,2026-07-01T14:09:31,future,4.85641,92.79601,105.82499,857.93914,71.61988,390.42923
60,2026-07-01T14:09:32,future,5.31949,83.65138,92.47706,786.54539,70.47234,417.90424
61,2026-07-01T14:09:33,future,4.9858,86.18173,94.80108,791.72869,70.99484,406.08457
62,2026-07-01T14:09:34,future,4.75397,81.96023,93.1765,829.52239,73.02968,400.03501
63,2026-07-01T14:09:35,future,5.01829,86.1904,95.36919,800.24379,69.64673,406.19793
64,2026-07-01T14:09:36,future,5.1036,84.05595,91.90837,791.5516,67.76208,419.46774
65,2026-07-01T14:09:37,future,4.998,87.14407,95.85057,801.24704,68.44408,408.0415
66,2026-07-01T14:09:38,future,4.89015,84.15267,87.16052,778.06681,68.42576,418.27314
67,2026-07-01T14:09:39,future,4.88785,97.24546,99.8814,848.66133,68.0848,398.83857
68,2026-07-01T14:09:40,future,4.80304,96.3827,105.96974,858.07244,68.2741,394.2736
69,2026-07-01T14:09:41,future,5.14556,87.40205,96.91898,793.80702,70.93642,402.68594
70,2026-07-01T14:09:42,future,5.67696,96.59025,89.78754,811.58894,69.46484,414.5025
71,2026-07-01T14:09:43,future,4.9255,94.32758,100.79527,857.36847,67.90994,397.36338
72,2026-07-01T14:09:44,future,5.06891,96.96908,101.1638,855.68893,67.92056,398.15778
73,2026-07-01T14:09:45,future,5.25262,84.90079,100.92692,857.80799,69.20363,389.24795
74,2026-07-01T14:09:46,future,5.67448,89.31263,106.09852,858.36236,66.79742,392.6539
75,2026-07-01T14:09:47,future,5.12156,86.97308,90.93065,790.95634,69.26727,411.07751
76,2026-07-01T14:09:48,future,5.81235,91.53458,102.92678,822.52025,73.76143,396.50706
77,2026-07-01T14:09:49,future,5.43801,87.66014,95.90883,791.48533,71.35349,403.80496
78,2026-07-01T14:09:50,future,5.77495,93.63721,104.2185,846.3053,74.61641,390.9169
79,2026-07-01T14:09:51,future,5.57155,89.27711,98.54494,803.88069,71.00214,407.53705
80,2026-07-01T14:09:52,future,5.88135,87.51357,108.37164,854.90507,69.03831,389.96926
81,2026-07-01T14:09:53,future,5.26893,93.55349,98.76115,802.95227,72.85317,411.44417
82,2026-07-01T14:09:54,future,5.29981,97.08452,101.50121,844.36913,68.8421,400.56169
83,2026-07-01T14:09:55,future,5.95595,94.43048,103.68337,845.2462,75.14574,390.46544
84,2026-07-01T14:09:56,future,5.57309,89.64831,98.82753,799.63723,70.35329,408.74064
85,2026-07-01T14:09:57,future,5.76578,98.88074,97.29764,840.71267,75.21641,388.10512
86,2026-07-01T14:09:58,future,5.58693,89.34369,97.55757,792.76598,70.31484,414.66762
87,2026-07-01T14:09:59,future,6.01932,94.19035,104.34509,838.37254,74.1849,391.64514
88,2026-07-01T14:10:00,future,5.77471,98.30076,97.37256,835.52943,69.58971,403.44367
89,2026-07-01T14:10:01,future,6.01034,87.27017,99.08957,845.31625,69.03414,388.16402
90,2026-07-01T14:10:02,future,6.26902,99.28395,90.37773,798.93005,72.51463,414.74256
91,2026-07-01T14:10:03,future,5.57147,96.14709,95.24046,799.00286,75.08723,410.72512
92,2026-07-01T14:10:04,future,5.69706,99.19093,92.40517,827.76448,74.91886,391.99221
93,2026-07-01T14:10:05,future,5.94534,100.08859,89.34158,793.28507,73.61119,417.08317
94,2026-07-01T14:10:06,future,5.63665,95.06375,94.30556,800.95465,74.3469,413.10965
95,2026-07-01T14:10:07,future,6.12509,89.84747,90.95031,793.08316,72.75556,419.18209
