step,timestamp,split,vibration_rms,temperature_c,current_a,speed_rpm,acoustic_db,pressure_kpa
45,2026-07-01T15:09:17,future,1.06013,61.57167,193.08529,1416.25726,60.48363,417.26745
46,2026-07-01T15:09:18,future,1.62893,67.59009,202.38566,1478.9094,65.22545,397.44258
47,2026-07-01T15:09:19,future,1.30889,65.69647,202.04148,1465.34569,61.32721,411.33616
48,2026-07-01T15:09:20,future,1.00785,69.01121,188.20908,1433.47052,65.29315,420.40825
49,2026-07-01T15:09:21,future,1.05091,59.5483,187.76296,1429.45631,59.58068,417.6408
50,2026-07-01T15:09:22,future,1.02636,69.3831,199.41595,1489.24939,61.89146,397.36495
51,2026-07-01T15:09:23,future,1.44426,63.87901,199.4206,1479.0827,62.11792,402.57735
52,2026-07-01T15:09:24,future,1.57839,69.70715,201.21422,1494.13659,62.36555,403.40765
53,2026-07-01T15:09:25,future,1.60113,59.90872,188.29503,1420.70785,66.23977,416.58238
54,2026-07-01T15:09:26,future,1.26983,71.81122,195.03341,1470.34832,59.17757,406.38677
55,2026-07-01T15:09:27,future,1.64035,66.85168,200.31489,1480.74063,65.07317,393.8003
56,2026-07-01T15:09:28,future,1.24618,65.56348,198.42176,1467.58647,63.03257,408.62238
57,2026-07-01T15:09:29,future,1.68268,71.46064,192.26247,1451.20773,61.25467,417.32691
58,2026-07-01T15:09:30,future,0.98956,60.82051,188.76819,1432.22171,60.71315,416.82658
59,2026-07-01T15:09:31,future,1.42418,72.3869,193.2982,1474.36699,59.20423,408.83116
60,2026-07-01T15:09:32,future,1.55755,71.87766,186.49448,1440.091,62.17719,423.62443
61,2026-07-01T15:09:33,future,1.42316,63.24045,195.31234,1445.30178,64.82104,409.94327
62,2026-07-01T15:09:34,future,1.46985,71.90412,186.66683,1424.39578,63.05944,419.01851
63,2026-07-01T15:09:35,future,1.22704,62.18989,190.8183,1432.31433,60.92233,421.22955
64,2026-07-01T15:09:36,future,1.3887,68.73481,203.53792,1494.84027,63.16447,394.55667
65,2026-07-01T15:09:37,future,1.67736,61.53644,203.129,1494.08282,58.91492,399.3735
66,2026-07-01T15:09:38,future,1.17205,60.03745,198.92394,1486.27097,60.82398,397.43404
67,2026-07-01T15:09:39,future,1.4729,71.49057,198.85228,1493.35961,65.01056,396.28888
68,2026-07-01T15:09:40,future,1.09634,71.12236,199.31699,1495.26575,61.82614,395.81104
69,2026-07-01T15:09:41,future,1.35035,67.40086,204.43255,1488.98422,60.74584,409.46292
70,2026-07-01T15:09:42,future,1.46335,68.40046,200.52416,1492.21475,63.42506,395.28088
71,2026-07-01T15:09:43,future,1.12661,67.55714,195.90792,1445.3382,65.44825,413.32
72,2026-07-01T15:09:44,future,1.33776,60.43266,202.23143,1496.00878,59.59304,392.69587
73,2026-07-01T15:09:45,future,1.1242,72.42382,198.99385,1499.26998,59.91485,401.20442
74,2026-07-01T15:09:46,future,1.62198,61.27243,184.89868,1424.1411,63.5257,418.71415
75,2026-07-01T15:09:47,future,1.26428,64.4529,200.85336,1461.18371,63.57626,409.62467
76,2026-07-01T15:09:48,future,1.60691,72.40291,185.71416,1472.51724,58.97225,413.23063
77,2026-07-01T15:09:49,future,1.01553,60.42556,183.63013,1437.40242,61.00168,419.15365
78,2026-07-01T15:09:50,future,1.33639,66.19549,201.08208,1473.29883,62.67617,408.33507
79,2026-07-01T15:09:51,future,1.62776,68.17191,198.82543,1482.40141,65.23179,396.31386
80,2026-07-01T15:09:52,future,1.62521,66.71123,202.83493,1456.17041,66.05661,401.2889
81,2026-07-01T15:09:53,future,1.52436,59.55173,185.76894,1427.30446,61.97282,424.24355
82,2026-07-01T15:09:54,future,0.97819,60.76249,186.30378,1427.06893,61.08472,419.32894
83,2026-07-01T15:09:55,future,1.11201,70.67221,201.75805,1496.12688,60.938,397.52797
84,2026-07-01T15:09:56,future,1.25415,58.36198,185.96561,1453.60973,64.23747,407.42277
85,2026-07-01T15:09:57,future,1.6985,71.96889,182.38357,1445.28844,62.08139,423.48987
86,2026-07-01T15:09:58,future,1.57972,68.86908,200.11036,1479.66147,64.89309,395.93359
87,2026-07-01T15:09:59,future,1.31716,59.97918,195.87716,1494.46208,60.4994,396.32372
88,2026-07-01T15:10:00,future,0.95722,60.31981,191.27649,1427.41962,59.67163,418.09742
89,2026-07-01T15:10:01,future,1.61343,58.64323,187.21789,1441.12131,64.93549,416.77594
90,2026-07-01T15:10:02,future,1.02813,59.84358,186.71961,1424.41227,60.15314,418.29667
91,2026-07-01T15:10:03,future,1.64994,65.95101,194.36162,1455.78752,66.49518,402.53823
92,2026-07-01T15:10:04,future,1.11172,72.81771,186.7366,1432.76462,61.27768,408.26794
93,2026-07-01T15:10:05,future,1.02426,63.36013,195.31983,1444.39311,59.08909,420.15617
94,2026-07-01T15:10:06,future,1.39171,59.07824,185.68639,1443.59969,65.15244,408.93108
95,2026-07-01T15:10:07,future,0.98921,59.66226,194.67092,1479.45239,62.70875,395.65305
