step,timestamp,split,vibration_rms,temperature_c,current_a,speed_rpm,acoustic_db,pressure_kpa
21,2026-07-01T15:00:21,history,1.36677,68.66262,166.07605,1277.05081,65.15843,425.35972
22,2026-07-01T15:00:22,history,1.33709,68.50868,174.42917,1270.76552,65.84684,425.38336
23,2026-07-01T15:00:23,history,1.39865,68.09966,173.78309,1271.09196,64.1735,421.47249
24,2026-07-01T15:00:24,history,1.45226,68.14392,168.51601,1275.88072,65.25997,423.08491
25,2026-07-01T15:00:25,history,1.4024,67.58585,170.38784,1263.50424,64.26986,423.04978
26,2026-07-01T15:00:26,history,1.54123,68.88024,168.72059,1270.8326,64.35985,423.72909
27,2026-07-01T15:00:27,history,1.50857,68.46317,174.5586,1266.18106,65.01667,418.40707
28,2026-07-01T15:00:28,history,1.5139,68.07653,172.95834,1273.98025,64.24781,424.45886
29,2026-07-01T15:00:29,history,1.35154,70.5164,169.53385,1271.30119,64.64707,421.80916
30,2026-07-01T15:00:30,history,1.0393,69.65352,167.11032,1275.63529,63.54134,423.061
31,2026-07-01T15:00:31,history,1.24272,69.45926,169.92162,1277.80129,63.19538,425.18025
32,2026-07-01T15:00:32,history,1.14047,70.45114,169.409,1276.93108,63.67387,427.12622
33,2026-07-01T15:00:33,history,1.43108,68.65893,173.60871,1275.98607,64.52462,419.07971
34,2026-07-01T15:00:34,history,1.25412,69.91063,168.46975,1269.20052,65.01318,418.46063
35,2026-07-01T15:00:35,history,1.41927,70.24079,168.34312,1268.66725,66.30528,424.809
36,2026-07-01T15:00:36,history,1.04218,68.3254,167.82728,1260.81025,63.41991,426.85091
37,2026-07-01T15:00:37,history,1.19592,68.18421,168.63871,1271.27407,63.84496,423.2449
38,2026-07-01T15:00:38,history,1.00157,69.38692,168.52134,1265.08096,63.62482,426.81087
39,2026-07-01T15:00:39,history,1.1672,70.83882,169.70071,1272.1645,63.46114,425.8116
40,2026-07-01T15:00:40,history,0.90926,72.74865,163.45343,1257.81259,62.4381,419.7678
41,2026-07-01T15:00:41,history,0.91928,70.08378,158.19731,1251.19516,61.73046,416.06803
42,2026-07-01T15:00:42,history,1.04262,69.38434,164.88846,1279.08006,64.59014,422.53258
43,2026-07-01T15:00:43,history,0.87468,70.20385,167.19504,1270.55665,62.09247,424.05923
44,2026-07-01T15:00:44,history,1.00045,72.25319,160.10024,1245.0021,60.89515,416.14756
45,2026-07-01T15:00:45,history,0.87135,70.94785,162.68206,1256.79033,60.33627,417.93446
46,2026-07-01T15:00:46,history,0.96247,69.53291,168.37115,1275.86683,62.59794,425.00567
47,2026-07-01T15:00:47,history,1.0092,69.85008,166.81939,1277.18298,64.07012,422.35435
48,2026-07-01T15:00:48,history,1.04697,69.21742,168.403,1269.03269,63.68757,422.23021
49,2026-07-01T15:00:49,history,0.94149,71.7656,162.09972,1256.94051,62.82426,423.46083
50,2026-07-01T15:00:50,history,1.03021,70.62842,167.75861,1273.97913,63.75619,424.58169
51,2026-07-01T15:00:51,history,0.92628,70.97418,163.66312,1262.52257,63.49968,419.59062
52,2026-07-01T15:00:52,history,0.92558,71.87396,166.07646,1267.62177,62.22128,421.30433
53,2026-07-01T15:00:53,history,0.84313,70.40136,165.76345,1258.0629,61.41681,420.73175
54,2026-07-01T15:00:54,history,0.89114,70.38076,167.44506,1266.38465,63.61042,426.83646
55,2026-07-01T15:00:55,history,1.21517,70.85932,154.66495,1231.89395,58.56616,412.99827
56,2026-07-01T15:00:56,history,0.99058,70.7573,158.31477,1246.94618,59.30823,415.50592
57,2026-07-01T15:00:57,history,0.91255,70.7288,163.82351,1260.11605,61.97709,417.32373
58,2026-07-01T15:00:58,history,0.86148,71.93692,160.75447,1254.9473,61.68425,420.33446
59,2026-07-01T15:00:59,history,0.93496,70.51356,163.55406,1261.66907,62.72666,418.81547
60,2026-07-01T15:01:00,history,0.82819,70.35461,164.26428,1251.3398,61.573,421.10661
61,2026-07-01T15:01:01,history,0.86632,71.57191,166.9336,1258.56654,60.99136,422.06192
62,2026-07-01T15:01:02,history,0.9208,71.35911,158.67354,1255.86695,61.47321,422.05744
63,2026-07-01T15:01:03,history,1.51488,70.97781,154.62103,1198.268,60.39982,400.11452
64,2026-07-01T15:01:04,history,1.38268,70.65943,157.65374,1202.00481,58.38867,403.79474
65,2026-07-01T15:01:05,history,1.12317,72.76953,156.94105,1232.29194,59.32241,414.27756
66,2026-07-01T15:01:06,history,1.49177,71.42971,157.66733,1217.50829,60.84765,403.69887
67,2026-07-01T15:01:07,history,0.99041,71.2816,159.7608,1237.23728,59.68772,416.42894
68,2026-07-01T15:01:08,history,1.6275,70.34242,156.56151,1200.65507,60.63914,401.61588
69,2026-07-01T15:01:09,history,1.2631,71.78119,153.44698,1227.96041,58.74212,415.56662
70,2026-07-01T15:01:10,history,1.39254,69.38501,154.40784,1222.41265,60.20939,405.66387
71,2026-07-01T15:01:11,history,0.97042,71.98852,160.04436,1244.446,60.00557,416.95901
72,2026-07-01T15:01:12,history,0.8941,71.54335,161.61827,1249.51859,60.57446,417.65623
73,2026-07-01T15:01:13,history,1.55424,70.18203,156.65264,1211.3336,59.2925,400.74789
74,2026-07-01T15:01:14,history,1.60715,69.55496,154.60513,1208.48681,61.18891,395.28904
75,2026-07-01T15:01:15,history,1.25775,70.25366,156.04601,1225.18886,59.22799,411.55066
76,2026-07-01T15:01:16,history,1.27237,72.57431,153.88414,1234.93441,59.07046,406.81069
77,2026-07-01T15:01:17,history,1.33424,68.69,159.3676,1203.34111,63.76956,394.68793
78,2026-07-01T15:01:18,history,1.56083,70.64842,154.89885,1204.1766,59.63019,402.75425
79,2026-07-01T15:01:19,history,1.1837,66.34241,161.27294,1207.89895,63.75095,399.6653
80,2026-07-01T15:01:20,history,1.23967,70.52224,157.23346,1224.17619,59.95001,409.4958
81,2026-07-01T15:01:21,history,1.20409,71.02249,160.4383,1227.724,58.90145,411.1366
82,2026-07-01T15:01:22,history,1.30244,71.92304,152.75567,1224.18384,59.48795,403.86856
83,2026-07-01T15:01:23,history,1.54259,70.77965,158.23109,1210.17306,61.33496,398.97963
84,2026-07-01T15:01:24,history,1.4153,70.32991,153.65333,1215.87277,59.29879,399.56748
85,2026-07-01T15:01:25,history,1.53965,70.87836,154.91793,1214.71878,60.7245,399.85872
86,2026-07-01T15:01:26,history,1.17689,71.74485,156.04675,1226.12309,60.31108,406.51968
87,2026-07-01T15:01:27,history,1.21095,68.88261,159.70065,1199.57047,63.15574,397.39257
88,2026-07-01T15:01:28,history,1.14098,67.81392,160.95678,1203.78092,63.46588,396.6049
89,2026-07-01T15:01:29,history,1.48602,72.20307,160.05503,1214.25164,60.25672,404.6886
90,2026-07-01T15:01:30,history,1.00396,66.7929,167.25771,1212.6588,65.11682,398.26892
91,2026-07-01T15:01:31,history,1.51021,69.55503,159.38994,1209.03609,61.98625,394.06931
92,2026-07-01T15:01:32,history,1.28436,68.20464,165.71888,1209.60864,64.00885,395.45822
93,2026-07-01T15:01:33,history,1.4027,71.2148,156.26497,1223.19276,58.73822,408.77344
94,2026-07-01T15:01:34,history,1.58098,71.02123,155.72845,1208.06712,59.81211,399.51546
95,2026-07-01T15:01:35,history,1.46755,69.40155,157.83107,1210.79441,62.30038,400.88189
96,2026-07-01T15:01:36,history,1.63817,68.24646,156.43834,1198.43659,60.28252,399.78346
97,2026-07-01T15:01:37,history,1.54456,70.22419,156.73105,1211.17423,64.11577,397.13444
98,2026-07-01T15:01:38,history,0.86533,64.06635,164.95313,1239.89586,63.8879,401.72125
99,2026-07-01T15:01:39,history,1.4813,69.28326,158.53952,1203.06744,62.38442,394.36992
100,2026-07-01T15:01:40,history,1.23444,66.50132,161.58446,1207.23075,63.40592,394.57117
101,2026-07-01T15:01:41,history,1.66381,70.40277,155.10835,1214.01072,60.48971,401.88979
102,2026-07-01T15:01:42,history,1.55015,71.01004,157.58086,1199.53566,59.0226,400.59026
103,2026-07-01T15:01:43,history,0.87912,65.72053,166.18251,1229.45313,66.43824,393.26801
104,2026-07-01T15:01:44,history,1.6104,69.13763,156.93706,1198.79254,62.04475,397.34304
105,2026-07-01T15:01:45,history,1.61557,69.0985,158.77734,1206.78916,60.71114,401.34281
106,2026-07-01T15:01:46,history,1.01405,66.26436,165.27051,1210.93063,64.12499,394.14826
107,2026-07-01T15:01:47,history,1.64249,69.95683,152.18086,1193.84528,61.12043,396.54384
108,2026-07-01T15:01:48,history,0.93413,64.9564,166.41912,1226.6291,65.49411,394.00391
109,2026-07-01T15:01:49,history,0.90564,64.34124,165.70846,1222.69888,63.69272,396.97419
110,2026-07-01T15:01:50,history,1.25866,61.31092,176.03944,1265.83864,63.65633,413.58132
111,2026-07-01T15:01:51,history,1.56233,58.91628,169.5628,1273.58815,60.54085,416.2029
112,2026-07-01T15:01:52,history,0.94703,66.08045,167.3112,1216.25494,65.55872,396.51872
113,2026-07-01T15:01:53,history,1.50177,69.15471,159.75161,1209.89427,62.24474,395.02855
114,2026-07-01T15:01:54,history,1.12664,66.43778,164.07208,1211.31569,65.04553,399.97714
115,2026-07-01T15:01:55,history,1.4183,59.32612,171.36093,1267.19496,62.25894,412.11912
116,2026-07-01T15:01:56,history,1.19221,68.09434,162.56556,1218.04888,63.73372,395.31533
117,2026-07-01T15:01:57,history,0.87708,65.34004,167.35594,1233.4184,66.03432,401.29104
118,2026-07-01T15:01:58,history,1.46835,60.79811,174.6254,1266.99391,63.13143,411.70095
119,2026-07-01T15:01:59,history,1.31287,68.54072,157.15051,1206.60849,64.47857,396.37533
120,2026-07-01T15:02:00,history,1.37484,61.93655,171.2146,1265.13948,61.43095,413.83546
121,2026-07-01T15:02:01,history,1.0543,62.18335,170.20941,1252.63463,62.57753,404.8622
122,2026-07-01T15:02:02,history,0.79267,66.06128,170.03576,1235.31895,64.6226,400.69646
123,2026-07-01T15:02:03,history,1.48395,69.48261,153.82874,1204.9186,63.78727,394.77076
124,2026-07-01T15:02:04,history,1.30146,63.44807,173.63018,1258.99087,62.6858,412.71553
125,2026-07-01T15:02:05,history,0.97042,64.19916,169.6946,1248.57674,64.53304,404.82968
126,2026-07-01T15:02:06,history,0.95244,67.62798,164.65529,1219.38764,64.19918,394.77009
127,2026-07-01T15:02:07,history,1.41351,61.75016,176.24133,1269.16325,61.59059,420.44648
128,2026-07-01T15:02:08,history,0.88741,65.77267,167.57943,1231.0365,65.57104,398.79859
129,2026-07-01T15:02:09,history,1.54802,58.53059,165.33291,1270.24916,57.11902,423.39284
130,2026-07-01T15:02:10,history,0.90254,68.0742,164.81291,1225.24307,63.43737,399.70015
131,2026-07-01T15:02:11,history,1.63595,60.06279,174.63207,1267.87338,60.01944,418.1154
132,2026-07-01T15:02:12,history,1.41449,58.73666,166.14868,1275.26802,57.58684,423.91719
133,2026-07-01T15:02:13,history,1.56151,59.5585,170.13293,1276.70559,60.65505,420.12215
134,2026-07-01T15:02:14,history,1.50341,58.54754,172.09543,1263.48441,60.44211,420.53692
135,2026-07-01T15:02:15,history,1.32685,57.83017,164.61677,1262.05169,57.61158,422.61002
136,2026-07-01T15:02:16,history,1.51105,60.10701,167.89901,1275.77959,60.71961,419.15674
137,2026-07-01T15:02:17,history,1.0111,67.75394,162.26088,1209.4382,64.11304,398.36372
138,2026-07-01T15:02:18,history,0.87777,65.97366,163.52208,1221.51971,64.29799,398.72557
139,2026-07-01T15:02:19,history,1.63271,59.26016,167.30953,1270.13217,58.67877,419.99969
140,2026-07-01T15:02:20,history,0.98964,57.73751,157.83652,1232.85564,60.59978,420.47178
141,2026-07-01T15:02:21,history,1.20555,58.03531,161.99726,1265.21512,58.61903,425.17786
142,2026-07-01T15:02:22,history,1.52374,58.8347,168.14085,1270.46166,60.98389,417.558
143,2026-07-01T15:02:23,history,0.95694,63.14784,172.16216,1253.33782,64.66198,409.41798
144,2026-07-01T15:02:24,history,1.12951,57.94335,162.3863,1253.74954,59.22485,424.62057
145,2026-07-01T15:02:25,history,0.85171,57.76622,157.68388,1235.17626,63.19574,420.06304
146,2026-07-01T15:02:26,history,1.04626,66.57272,163.27694,1219.22889,64.71874,395.46844
147,2026-07-01T15:02:27,history,1.20115,62.46217,169.98745,1262.75216,62.80916,407.04317
148,2026-07-01T15:02:28,history,1.17894,57.63767,163.13292,1250.74779,60.31063,424.96808
149,2026-07-01T15:02:29,history,1.06175,57.85965,155.82449,1220.07633,64.80292,414.47367
150,2026-07-01T15:02:30,history,1.21921,63.05089,171.18351,1259.07235,62.50855,410.13111
151,2026-07-01T15:02:31,history,1.57263,59.47648,169.77818,1273.92224,60.21644,422.55388
152,2026-07-01T15:02:32,history,0.88547,55.81238,156.04194,1214.86843,63.10938,415.58993
153,2026-07-01T15:02:33,history,1.4319,58.3895,163.83637,1254.08559,57.85862,424.52336
154,2026-07-01T15:02:34,history,1.01477,63.70621,170.28041,1236.46437,64.95082,403.40128
155,2026-07-01T15:02:35,history,1.04535,58.1158,156.72541,1223.46512,63.47332,415.83917
156,2026-07-01T15:02:36,history,1.40858,60.50447,158.14276,1203.47993,66.23245,407.11783
157,2026-07-01T15:02:37,history,0.90299,58.30574,160.94422,1224.65308,61.8012,420.4707
158,2026-07-01T15:02:38,history,1.13683,61.48276,172.65771,1257.4623,65.22474,409.3868
159,2026-07-01T15:02:39,history,0.98041,62.91109,173.49432,1249.39472,63.37602,407.45923
160,2026-07-01T15:02:40,history,0.92357,65.63197,169.34481,1241.4191,66.12061,404.59295
161,2026-07-01T15:02:41,history,0.82757,57.9782,158.60721,1236.84075,60.47978,419.79595
162,2026-07-01T15:02:42,history,1.4865,58.1369,160.91958,1200.85369,64.75429,402.81484
163,2026-07-01T15:02:43,history,1.37401,59.73393,164.22437,1264.83837,58.24075,425.84793
164,2026-07-01T15:02:44,history,1.28034,61.42195,173.19349,1269.70273,62.91644,411.46272
165,2026-07-01T15:02:45,history,0.84514,57.16853,155.47576,1221.20944,62.57646,418.81977
166,2026-07-01T15:02:46,history,1.54009,60.33968,171.97614,1269.69468,60.07841,416.76721
167,2026-07-01T15:02:47,history,1.36494,63.29449,172.09504,1262.81019,63.03508,413.51893
168,2026-07-01T15:02:48,history,0.94322,57.95737,156.83846,1240.61211,61.99744,420.41246
169,2026-07-01T15:02:49,history,1.31721,57.33102,165.65461,1258.91693,59.55792,424.55648
170,2026-07-01T15:02:50,history,1.52685,59.99533,172.97466,1273.22847,61.14533,411.46036
171,2026-07-01T15:02:51,history,1.58025,61.20344,161.90843,1204.17765,66.31588,402.65498
172,2026-07-01T15:02:52,history,0.95819,57.14033,157.46079,1245.072,59.67338,422.26484
173,2026-07-01T15:02:53,history,1.52645,62.13303,163.9045,1213.01868,64.119,399.13938
174,2026-07-01T15:02:54,history,1.14888,62.54232,178.68247,1261.2583,63.75848,410.52744
175,2026-07-01T15:02:55,history,1.24022,58.29808,167.07406,1257.58528,59.65181,426.14018
176,2026-07-01T15:02:56,history,1.2346,58.51188,165.0061,1256.34672,59.79477,426.78057
177,2026-07-01T15:02:57,history,1.46586,57.65186,168.45378,1271.39384,59.66259,423.21673
178,2026-07-01T15:02:58,history,1.51741,61.75217,162.28664,1213.01385,63.71427,395.19628
179,2026-07-01T15:02:59,history,1.53639,58.51322,165.4803,1265.82373,60.17646,421.4598
180,2026-07-01T15:03:00,history,1.2934,62.17091,171.72765,1266.32344,63.69288,410.78601
181,2026-07-01T15:03:01,history,1.58917,62.59823,162.23025,1207.9516,64.13464,394.24851
182,2026-07-01T15:03:02,history,1.36097,64.37025,166.69357,1231.29428,61.33214,395.70525
183,2026-07-01T15:03:03,history,1.4123,60.8242,171.90891,1266.88384,63.34685,418.49157
184,2026-07-01T15:03:04,history,1.55108,60.35128,166.23093,1269.18332,60.1549,418.36303
185,2026-07-01T15:03:05,history,0.90464,57.20023,156.23891,1235.22963,62.44812,424.10469
186,2026-07-01T15:03:06,history,1.57332,61.08638,169.84219,1268.40557,59.13455,420.33296
187,2026-07-01T15:03:07,history,1.45145,59.6133,169.6649,1263.44527,62.09604,414.46577
188,2026-07-01T15:03:08,history,1.19942,63.83997,167.79781,1226.37226,61.00951,393.78855
189,2026-07-01T15:03:09,history,0.98071,58.05238,162.40261,1247.96688,59.05028,423.59958
190,2026-07-01T15:03:10,history,1.06729,59.41015,154.65712,1211.05729,65.62227,410.99292
191,2026-07-01T15:03:11,history,0.8539,65.64278,172.18336,1260.21625,59.43431,400.94226
192,2026-07-01T15:03:12,history,1.55848,59.73058,168.03087,1267.37216,60.34476,413.87566
193,2026-07-01T15:03:13,history,1.64971,59.64239,169.31712,1272.09217,58.83826,421.35178
194,2026-07-01T15:03:14,history,0.97218,56.8371,159.02037,1245.21245,60.90309,421.74204
195,2026-07-01T15:03:15,history,1.56089,59.90332,162.90559,1205.72875,64.65235,401.54984
196,2026-07-01T15:03:16,history,1.21111,63.33364,166.30601,1224.57409,61.8304,397.7973
197,2026-07-01T15:03:17,history,1.14308,59.00062,157.92178,1212.54457,64.33226,411.00567
198,2026-07-01T15:03:18,history,1.08448,57.70037,153.73745,1217.56517,62.71422,414.97199
199,2026-07-01T15:03:19,history,1.53418,59.76306,153.60495,1200.69985,65.83767,407.13807
200,2026-07-01T15:03:20,history,1.61968,59.30054,161.68764,1208.65892,64.19287,398.81613
201,2026-07-01T15:03:21,history,0.92904,66.79933,169.00567,1251.72952,59.34793,401.47549
202,2026-07-01T15:03:22,history,1.00397,58.93822,155.72354,1218.99381,63.69139,416.6547
203,2026-07-01T15:03:23,history,0.9459,65.59348,169.38434,1239.99922,60.50982,397.16783
204,2026-07-01T15:03:24,history,1.01845,67.49273,173.6419,1263.57056,59.74292,404.05035
205,2026-07-01T15:03:25,history,1.35544,62.47702,170.51979,1219.329,61.74613,392.56701
206,2026-07-01T15:03:26,history,0.83569,67.03,170.20719,1250.41046,59.2454,400.66985
207,2026-07-01T15:03:27,history,1.46582,59.3053,169.14552,1268.50268,59.84542,422.2416
208,2026-07-01T15:03:28,history,1.46807,68.61101,168.60495,1269.01795,60.29143,413.09364
209,2026-07-01T15:03:29,history,1.41199,58.45495,168.8313,1263.78296,60.06972,423.57289
210,2026-07-01T15:03:30,history,0.99176,66.5243,174.76958,1244.04916,58.68904,401.21959
211,2026-07-01T15:03:31,history,1.15348,59.20591,156.38511,1212.16502,65.00538,410.26856
212,2026-07-01T15:03:32,history,0.94894,56.17056,163.56431,1242.81534,60.78329,426.42748
213,2026-07-01T15:03:33,history,1.19673,65.13722,172.76455,1235.66607,60.65618,397.0912
214,2026-07-01T15:03:34,history,0.90728,57.0342,153.16559,1223.1271,61.87156,415.35784
215,2026-07-01T15:03:35,history,1.0246,69.15516,169.61211,1255.99766,58.85321,404.51794
216,2026-07-01T15:03:36,history,1.46851,59.29905,157.01001,1192.0246,64.91024,404.08447
217,2026-07-01T15:03:37,history,0.83967,57.78104,156.68276,1233.56355,62.16737,413.05974
218,2026-07-01T15:03:38,history,1.35519,70.10302,169.69678,1274.8978,60.2933,410.86874
219,2026-07-01T15:03:39,history,1.2417,65.41865,164.22863,1228.63142,61.355,395.48457
220,2026-07-01T15:03:40,history,1.27929,68.92628,173.69666,1276.75818,60.56447,412.70139
221,2026-07-01T15:03:41,history,1.56447,59.72424,151.51805,1207.17341,65.36465,405.56375
222,2026-07-01T15:03:42,history,0.88433,67.13484,171.20514,1260.37082,60.54433,393.54184
223,2026-07-01T15:03:43,history,0.9584,67.89164,170.9244,1270.61093,58.21776,400.64706
224,2026-07-01T15:03:44,history,1.61427,71.15213,164.65561,1253.35883,63.36092,420.90968
225,2026-07-01T15:03:45,history,1.4518,59.49674,160.83424,1200.95708,65.59226,406.91523
226,2026-07-01T15:03:46,history,1.01983,57.18164,159.81545,1259.2137,61.33812,421.81765
227,2026-07-01T15:03:47,history,0.92589,58.41742,157.11701,1247.58953,61.18405,419.18764
228,2026-07-01T15:03:48,history,0.90585,57.32772,160.85446,1232.80628,61.18685,420.14984
229,2026-07-01T15:03:49,history,1.02373,58.98037,158.27626,1218.12714,63.15767,415.75343
230,2026-07-01T15:03:50,history,0.98796,68.38239,173.73735,1265.65538,58.95682,404.11669
231,2026-07-01T15:03:51,history,1.11786,59.10829,156.3039,1220.34476,65.40809,410.95351
232,2026-07-01T15:03:52,history,1.50204,69.66862,168.80413,1274.79331,60.85869,416.51213
233,2026-07-01T15:03:53,history,1.41619,70.6802,158.73121,1258.19562,63.46893,426.44806
234,2026-07-01T15:03:54,history,1.58303,61.28444,158.68967,1201.27176,65.1599,402.83656
235,2026-07-01T15:03:55,history,0.92598,57.2718,157.17968,1219.31877,62.65329,421.45946
236,2026-07-01T15:03:56,history,1.60938,60.92311,162.83527,1208.79052,64.37708,397.46156
237,2026-07-01T15:03:57,history,1.19328,69.20497,173.43509,1264.98872,59.9752,406.76227
238,2026-07-01T15:03:58,history,0.93434,58.77757,160.27365,1230.53655,61.42794,417.46744
239,2026-07-01T15:03:59,history,1.32442,58.44808,155.26099,1208.19173,66.11269,407.44879
240,2026-07-01T15:04:00,history,0.95348,58.0379,159.72425,1236.79577,61.74493,416.06775
241,2026-07-01T15:04:01,history,1.10674,63.45217,166.29723,1228.66796,61.09344,397.23428
242,2026-07-01T15:04:02,history,1.45974,70.38883,170.77304,1271.7382,61.95792,414.7376
243,2026-07-01T15:04:03,history,1.62791,70.83874,166.11116,1258.97943,64.05431,419.63824
244,2026-07-01T15:04:04,history,0.99601,70.91762,152.13057,1219.77214,64.41092,423.1159
245,2026-07-01T15:04:05,history,1.10475,58.27339,153.08664,1204.33975,64.24935,411.28041
246,2026-07-01T15:04:06,history,1.22083,65.03249,166.74611,1235.35562,60.42525,393.89774
247,2026-07-01T15:04:07,history,1.49735,60.14695,161.05634,1197.36338,64.26561,400.98888
248,2026-07-01T15:04:08,history,0.97435,67.43949,173.99127,1263.21248,58.30553,402.33588
249,2026-07-01T15:04:09,history,0.9971,67.52653,174.09875,1264.36034,58.72015,405.38237
250,2026-07-01T15:04:10,history,1.32735,59.16255,156.37367,1209.8586,65.50382,406.34952
251,2026-07-01T15:04:11,history,1.13101,71.74037,158.39089,1227.8215,65.91276,425.97678
252,2026-07-01T15:04:12,history,0.98241,58.50018,156.53876,1226.9124,62.31342,417.02945
253,2026-07-01T15:04:13,history,1.61614,60.47104,156.86044,1205.12731,65.06077,402.79876
254,2026-07-01T15:04:14,history,1.55909,61.79576,160.29947,1205.6472,63.70433,395.92485
255,2026-07-01T15:04:15,history,1.1261,65.40565,167.44997,1237.30475,58.86787,394.3374
256,2026-07-01T15:04:16,history,0.90201,71.85382,157.97367,1221.87933,63.7679,421.95519
257,2026-07-01T15:04:17,history,1.05851,57.54242,159.3061,1218.7542,63.38676,413.90098
258,2026-07-01T15:04:18,history,1.25634,63.04458,169.36435,1225.72804,60.25052,395.75475
259,2026-07-01T15:04:19,history,1.24505,59.2517,155.54811,1207.63885,64.59281,408.34274
260,2026-07-01T15:04:20,history,0.95643,65.62016,171.92571,1244.93631,59.80512,395.79488
261,2026-07-01T15:04:21,history,1.04368,70.78923,159.7217,1204.52438,61.76954,414.58884
262,2026-07-01T15:04:22,history,1.40315,58.91684,155.58663,1202.88868,64.72696,409.01656
263,2026-07-01T15:04:23,history,1.61225,60.42704,161.22412,1198.9605,64.3543,401.63247
264,2026-07-01T15:04:24,history,1.41208,69.76693,167.92787,1265.02938,60.61704,412.48068
265,2026-07-01T15:04:25,history,1.57868,60.92969,159.8373,1200.17785,63.47717,399.0737
266,2026-07-01T15:04:26,history,1.52525,63.70759,163.34067,1215.94457,63.67146,394.95388
267,2026-07-01T15:04:27,history,1.38901,59.60728,157.18493,1194.60428,65.96217,406.06827
268,2026-07-01T15:04:28,history,1.03302,71.35307,158.1544,1197.96677,61.64485,414.28056
269,2026-07-01T15:04:29,history,1.1345,69.3678,159.77565,1197.62146,61.67001,413.07296
270,2026-07-01T15:04:30,history,1.61381,71.52285,161.87983,1247.74814,64.2009,420.75981
271,2026-07-01T15:04:31,history,1.38534,64.97187,170.11505,1241.55059,60.11012,396.20324
272,2026-07-01T15:04:32,history,1.49478,63.48616,167.75818,1223.58247,62.5714,394.46472
273,2026-07-01T15:04:33,history,1.53781,72.83982,162.37048,1255.7576,64.56452,421.49138
274,2026-07-01T15:04:34,history,0.91319,66.77114,173.69156,1260.50519,58.79472,402.40699
275,2026-07-01T15:04:35,history,0.89377,71.68824,158.09321,1211.90175,63.50876,422.48786
276,2026-07-01T15:04:36,history,1.28292,65.27433,168.97376,1222.51953,61.11819,394.75328
277,2026-07-01T15:04:37,history,1.13991,70.82305,157.14945,1209.2172,62.57276,411.18764
278,2026-07-01T15:04:38,history,0.86967,66.50192,171.32746,1251.84908,59.34436,393.70351
279,2026-07-01T15:04:39,history,1.62612,67.62993,163.02769,1220.84576,58.65971,406.98145
280,2026-07-01T15:04:40,history,0.96855,65.2484,174.43339,1254.50505,58.64853,397.57847
281,2026-07-01T15:04:41,history,1.55566,72.3507,162.51637,1258.27327,63.75849,418.80265
282,2026-07-01T15:04:42,history,1.6572,60.7136,160.58445,1217.16135,64.61549,398.3277
283,2026-07-01T15:04:43,history,1.53965,70.44745,164.65458,1258.68176,64.52979,421.17124
284,2026-07-01T15:04:44,history,1.25708,62.34457,166.46642,1218.59093,62.11969,395.93931
285,2026-07-01T15:04:45,history,1.67636,60.87809,159.1977,1206.87784,63.86472,399.3459
286,2026-07-01T15:04:46,history,1.64423,71.92062,162.98743,1264.52719,63.34483,421.13338
287,2026-07-01T15:04:47,history,1.48583,62.17333,161.75786,1221.19406,62.96617,395.94548
288,2026-07-01T15:04:48,history,1.60853,71.02418,164.2044,1260.30626,63.10969,413.80817
289,2026-07-01T15:04:49,history,1.59773,61.96771,162.0086,1211.18561,64.73087,399.52265
